id	tweet	coding	sentiment	
1465771677346934789	@RandomGirltoYou @PeterHotez My doc said the same thing - I am not a JNJer any more. She just said to keep an eye on the recs for Moderna full dosers and follow those. I can't imagine anyone getting a second JNJ shot. I guess someone did.	provaccine commentary	neutral	
1465771674285096960	Busy afternoon for the Bruins!  1. Cassidy on Covid  protocols. 2. Marchand  suspended 3 games for slew footing hit and for telling Anteim Panarin that "nobody in Russia likes you" 3. Rask ready to play! 4 Debrusk wants a trade. Going to be a very interesting  few weeks!	neutral commentary	positive	
1465771672846352388	@CallacherTracey @sophielouisecc Ever heard of someone getting polio after the vaccine? Me neither. Covid shot is NOT a vaccine.	antivaccine commentary	negative	
1465771672540114944	Shout out to @SJFD at today’s #Covid update! Thank you to SJFD for helping to vaccinate our most vulnerable residents!  #SanJose #WeAreSanJose #SJFD https://t.co/nOoutz0Kqz	provaccine commentary	positive	
1465771672057917447	Australian Government - Arm Yourself Against COVID	news	neutral	
1465771668714917891	@LaurieLee61 @GCatMMA @RepSwalwell The vaxxed one that thinks it's more superior and was told you can't get covid because it got vaxxed. Now they are running around spreading the joy of covid!	antivaccine commentary	negative	
1465771666185801730	*** Sorry, it's broader, covering a wide death of immunocompromised patients. Pfizer's recommendation (surprise!) is another dose designed to trigger your immune system, which sounds like a bad idea for someone like me whose immune system is already overwhelmed &amp; overactive.	antivaccine analysis	negative	
1465771665753886723	YES IT'S THAT CRAZY PERRY N.Y. 1371' ELEVATION 1371 A.D. STEWART PERRY N.Y. TO EDINBURGH SCOTLAND 3311 MILES 1133 A.D. WALTER FITZALAN STEWART AGE 27 &amp; HERE I WAS RAISED LIVING AT #27 ST HELENA I HEARD ST HELENA ISLAND WAS STILL COVID FREE https://t.co/7hZTJt8bpT	neutral commentary	positive	
1465771665053429765	#RushLimbaugh denied smoking risks in 2015: ‘Smokers aren’t killing anybody’ – ⁦@denverpost⁩  The same people who lie to you about #COVID_19 lied about smoking.  https://t.co/zH9UiPwCcu	provaccine commentary	negative	
1465771663405035526	I wish COVID just made you a cute girl instead of whatever tf this is	neutral commentary	negative	
1465771660070596622	CNBC Host: Let the Military Enforce a Nationwide COVID Vaccine Mandate https://t.co/mgk4sbgNSU @townhallcom	antivaccine commentary	negative	
1465771660066312197	@ADevotedYogi @wjack76995 @RTheatheist @Bebert701 @JosephEugeneFo1 @pawley_robert @BurgerLab12 @JustPlaying2Win @MdRisette @SassyGirlD1 @carlsmythe @JSAHolmes @kfunk937 @mcfunny @TierraHenson @L1ND4K @Bill20538001 @Kathmarval @markmcdougall13 @nyob7714 @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @ghoppe @Will_holliday1 @barryjohnreid21 @NateWeymouth @FineAndBrennan @JohnBee888 @andylumm @ItsAllLies1 @ADreyzen @BioVisionary @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SaltaoVladimir @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC @Dkingnbearjavi @thatsnotmine125 @florida_reb @ginapro "They [COVID vaccines] have not declared them safe and effective for its intended use."  Yes, they have. That's what FDA approval means.	provaccine commentary	negative	
1465771658728325127	Graphs covering each day since 23/5/20: (1) daily % increase in new COVID-19 cases in the UK and (2) daily % increase in deaths. The death rate (total accumulated number of deaths as % of total accumulated number of cases) is steady at 1.42%. https://t.co/7e1eMC0vXD	news	neutral	
1465771658350927884	@Carolyn45316474 @ABC Been vaxxed, haven't worn a mask, never had Covid, not concerned about Omnicon either. Keep listening to main stream propaganda https://t.co/gLQ2MDVS4s	provaccine commentary	negative	
1465771655892979724	@Timcast https://t.co/o9qcc9ceDl  Found it	neutral commentary	neutral	
1465771655079288832	Me waiting for the 69th variant of COVID so I can say "haha nice" https://t.co/td99eQFiM5	neutral commentary	negative	
1465771653602893837	@LibertyPirateNY @Mickey_Cru @Marinus_Bell @ErnstRoets @SAfmRadio @RWMaloneMD @BioNTech_Group @moderna_tx Oooohh. Should I get my tin hat out? It couldn't possibly be that they founded major pharmaceutical companies because they were brilliant scientists, right? That would be ridiculous.	antivaccine commentary	negative	
1465771653011550210	@smc429 so if covid is a hoax, did IQ45 have it or not?	neutral commentary	negative	
1465771652613124102	Karen Dunderdale: NHS prepares to battle flu, norovirus and COVID – The Lincolnite https://t.co/S6MzdQP3cI #norovirus	news	neutral	
1465771652160102414	Low vaccination rates across the world are breeding grounds for new #COVID19 variants - like the new #Omicron variant discovered in #SouthAfrica.   If all people around the world have access to the COVID-19 vaccine, we can stop the mutation of variants and end the pandemic.	provaccine analysis	positive	
1465771651308691459	@willschones @RubinReport No one's scared of covid except the vaccinated????!	antivaccine commentary	neutral	
1465771646955012102	@FiveOaksFLX @JackDunc1 They give T Cell immunity, preventing serious illness and death from Covid 19 ...	neutral commentary	neutral	
1465771643154878477	@EdwardTHardy Covid wiped out his memory.	neutral commentary	neutral	
1465771642840354818	@HenryTarquin @CaineVenetia @theAliceRoberts For now, while we still have far too many hold outs against the sensible policy if vaccination, masks as well as vaccinationate both necessary. It's in the hands of the unvaccinated now...	provaccine commentary	negative	
1465771641389174792	@canamman @GOP Wrong. Operation Warp Speed (OWS) was a public–private partnership initiated by the United States government to facilitate and accelerate the development, manufacturing, and distribution of COVID-19 vaccines, therapeutics, and diagnostics. (https://t.co/cD6JfURuFx)	provaccine analysis	neutral	
1465771639413489665	@RubinReport We have now surpassed 800,000 covid deaths in the US. When trump left he was considered evil for how he personally killed 395,000. Where is our saviors Fauci and Biden?	neutral commentary	negative	
1465771637224218632	Just thinking… Given that our current Covid detecting infrastructure is actually pretty damn robust, I wonder how widespread original covid-19 was in, say, late 2019 or early 2020, when we had virtually no covid surveillance infrastructure? https://t.co/MYSKGlClFy	neutral analysis	positive	
1465771636779634694	@Hold2LLC This year-on-year hosp trend is consistent with either (1) vaccines don't protect against severe outcomes, or (2) unvaccinated are being hospitalized for covid at a much higher rate than last year. That the curves are so similar makes me lean toward (1).	provaccine analysis	neutral	ambiguous
1465771636410441731	@FergalBowers @rtenews https://t.co/6LUl6m5rq1 Outpatient Early Treatment Algorithm for COVID-19 https://t.co/uktpVeaYSk Includes a talk on Ambulatory Treatment of COVID-19. https://t.co/WujT9jNrfK	provaccine analysis	neutral	
1465771635873435648	Masks do not work to prevent ingestion of Covid https://t.co/ytBcYmfodZ	neutral analysis	negative	
1465771635605221381	@Ndina_Smiley 🤣🤣🤣🤣🤣 Covid-19 taught me to stick to these boring creatures 🤣🤣🤣	neutral commentary	neutral	
1465771635093303297	A Must See From https://t.co/UsedY8J6tG   Please Senators HELP US Small Business, How many more small businesses and Jobs will be lost because of #Amazon  #GivingTuesday #bebek  #Covid_19 https://t.co/crmnefpIRt https://t.co/c5mlD0fReL	neutral analysis	negative	
1465771635009634316	@RordonGmsey @Martyns5 @AshardLorraine @MarinaHyde @siobhni Conspiracy theorists really, well let’s put it this way, the conspiracy theorists have been right about a damn sight more than the covid fanatics that’s for sure, time must have stood still for you lot, you’re still in the 3 weeks to flatten the curve phase	antivaccine commentary	neutral	
1465771634837659660	@William17247658 @KJGWashing @STVNews https://t.co/SjYnu21aL1 Delegates who test positive for Covid-19 must isolate for 10 days, with a solidarity fund to cover extra accommodation costs for developing countries	news	neutral	
1465771634585788418	Just scrolling thru tiktok seeing an old laidy spend her last thanksgiving alone bc of covid and the passing away and now crying bc i miss my Grandparents	neutral commentary	negative	
1465771633621147651	@AndFreedoms Exactly. Risk of variants, overwhelming our health systems and medical professionals, delaying a safe restart. And just the basic selfishness and baseless rationale of refusing to be vaccinated ! Puts everyone at risk since vaccinated people can still contract &amp; spread Covid.	provaccine commentary	negative	
1465771632614539266	@FighterTh Look at all the investors in the Pfizer vaccine. Of those original investors, 70 of them are members of the CCP.  Other investors in Wuhan Lab a Level 4 Weapons Lab  Glaxosmithkline-Pfizer Black Rock Investments. Bill Gates, Warren Buffet, Rothschilds and on and on	antivaccine commentary	negative	
1465771632409001984	@TrumpJew2 He’s long on Pfizer and Moderna	neutral commentary	negative	
1465771632178470912	@YanZhangClinic @NBCNews Makes sense. If apparently Covid was created there then it would be obvious they know the best treatment.	neutral commentary	neutral	
1465771631993839618	Now eldest boy who has been feeling crap…. #covid positive. Pcr booked for Tom morning. https://t.co/LK2m6T0SIE	neutral commentary	negative	
1465771630311919625	@QueenBMomma @Bustheadgrundy @NiagaraErie @Hamburg_Super Our vaccination rates are not high, and that’s not new info to anyone. Especially if we want herd immunity.   And it’s not new info to anyone that without herd immunity, breakthrough cases will continue, mutations will occur and only increase the breakthroughs, it won’t end.	provaccine commentary	negative	
1465771627589816325	@Franklin_Graham Marcus was a bigger fraud than you, and that's saying a lot. He put his faith in his own lies. Look what he got him. https://t.co/dt33chFihU	neutral commentary	negative	
1465771627480764429	Another month, another COVID-19 variant. But infectious disease expert @Laurel_Bristow says now is not the time to panic #Omicron https://t.co/wcgjtV5kZI	provaccine analysis	positive	
1465771625714962435	*Getting 3rd Covid shot*  Me to pharmacist: “You finally get to jab me w/ a sharp object.”  (I always try to be polite but I realize I can be a bit tenacious.)  Pharmacist: “I could have poisoned you a long time ago if I wanted to.”	neutral commentary	negative	lol hard to say
1465771625324982282	@TonyStuart55 That’s pretty rubbish news to hear, always look out for the Cemetery results and any videos we get over here. I feel your pain on the whole covid thing and cancelling events, it’s been rubbish here and there’s already events cancelling next year….	neutral commentary	negative	
